FLIGHT_MONTH,YEAR,MONTH,STATE_NAME,STATE_CODE,CO2_QTY_TONNES,TF,NOTE
2021-08-01,2021,8,BOSNIA AND HERZEGOVINA,LQ,15834.506000000001,1074,FALSE
2021-08-01,2021,8,BULGARIA,LB,84183.92805,4914,FALSE
2021-08-01,2021,8,CANARY ISLANDS,GC,214327.9966,14755,FALSE
2021-08-01,2021,8,CROATIA,LD,78876.1045,7886,FALSE
2021-08-01,2021,8,CYPRUS,LC,91576.1996,3702,FALSE
2021-08-01,2021,8,CZECHIA,LK,61805.6085,5043,FALSE
2021-08-01,2021,8,DENMARK,EK,158510.31285,10722,TRUE
2021-08-01,2021,8,ESTONIA,EE,12367.0784,1412,FALSE
2021-08-01,2021,8,FINLAND,EF,77378.7081,5182,FALSE
2021-08-01,2021,8,FRANCE,LF,1347153.92245,71272,FALSE
2021-08-01,2021,8,GEORGIA,UG,46243.05025,2027,FALSE
2021-08-01,2021,8,GERMANY,ED,1736626.5082,69694,FALSE
2021-08-01,2021,8,GREECE,LG,621012.4686,38475,FALSE
2021-08-01,2021,8,HUNGARY,LH,56385.376000000004,3833,FALSE
2021-08-01,2021,8,ICELAND,BI,38865.91455,1961,FALSE
2021-08-01,2021,8,IRELAND,EI,152234.46845,6858,FALSE
2021-08-01,2021,8,ITALY,LI,896059.07235,69028,FALSE
2021-08-01,2021,8,KOSOVO,BK,24502.12695,1597,FALSE
2021-08-01,2021,8,LATVIA,EV,30224.8264,2424,FALSE
2021-08-01,2021,8,LITHUANIA,EY,27472.9134,2011,FALSE
2021-08-01,2021,8,LUXEMBOURG,EL,153574.9263,2435,FALSE
2021-08-01,2021,8,MALTA,LM,37467.82315,2421,FALSE
2021-08-01,2021,8,"MOLDOVA, REPUBLIC OF",LU,19471.5157,1195,FALSE
2021-08-01,2021,8,MONACO,LN,58.057649999999995,84,FALSE
2021-08-01,2021,8,MONTENEGRO,LY,17125.3904,1763,FALSE
2021-08-01,2021,8,NETHERLANDS,EH,727656.9038,23565,FALSE
2021-08-01,2021,8,NORTH MACEDONIA,LW,13479.32255,971,FALSE
2021-08-01,2021,8,NORWAY,EN,152636.73685,23026,TRUE
2021-08-01,2021,8,POLAND,EP,236449.6668,15731,FALSE
2021-08-01,2021,8,PORTUGAL,LP,333882.35435,18024,TRUE
2021-08-01,2021,8,ROMANIA,LR,117018.7125,8494,FALSE
2021-08-01,2021,8,SERBIA,LY,44326.6398,3547,FALSE
2021-08-01,2021,8,SLOVAKIA,LZ,11166.513500000001,1187,FALSE
2021-08-01,2021,8,SLOVENIA,LJ,6101.8112,1104,FALSE
2021-08-01,2021,8,SPAIN,LE,1172436.1714,69248,FALSE
2021-08-01,2021,8,SWEDEN,ES,124475.4984,12341,FALSE
2021-08-01,2021,8,SWITZERLAND,LS,280959.5796,16139,FALSE
2021-08-01,2021,8,TÜRKIYE,LT,1414516.85985,61558,FALSE
2021-08-01,2021,8,UNITED KINGDOM,EG,1401767.6352,60857,TRUE
2021-09-01,2021,9,ALBANIA,LA,23539.50745,1699,FALSE
2021-09-01,2021,9,ARMENIA,UD,24413.94585,1149,FALSE
2021-09-01,2021,9,AUSTRIA,LO,150117.23315,11822,FALSE
