STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,tra_meas,Traffic and transport measurement,rep_airp,Reporting airport,schedule,Type of schedule,tra_cov,Transport coverage,TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2011,,4,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2013,,6,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2018,,6,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2020,,10,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2021,,4,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2024,,0,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2025,,0,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,NAT,National transport,2004,,3012,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,NAT,National transport,2005,,6884,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,NAT,National transport,2006,,6696,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,NAT,National transport,2007,,8379,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,NAT,National transport,2008,,8883,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,NAT,National transport,2009,,9496,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,NAT,National transport,2010,,4621,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,NAT,National transport,2011,,4525,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,NAT,National transport,2012,,14632,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,NAT,National transport,2013,,20349,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,NAT,National transport,2014,,13129,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,NAT,National transport,2015,,15097,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,NAT,National transport,2016,,13986,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,NAT,National transport,2017,,14897,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,NAT,National transport,2018,,14082,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,NAT,National transport,2019,,11304,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,NAT,National transport,2020,,6796,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,NAT,National transport,2021,,10257,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,NAT,National transport,2022,,12010,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,NAT,National transport,2023,,19972,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,NAT,National transport,2024,,13541,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,NAT,National transport,2025,,14106,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,TOTAL,Total transport,2004,,7878,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,TOTAL,Total transport,2005,,11112,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,TOTAL,Total transport,2006,,10873,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,TOTAL,Total transport,2007,,13182,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,TOTAL,Total transport,2008,,12869,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,TOTAL,Total transport,2009,,13377,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,TOTAL,Total transport,2010,,4621,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,TOTAL,Total transport,2011,,4533,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,TOTAL,Total transport,2012,,14632,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,TOTAL,Total transport,2013,,20370,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,TOTAL,Total transport,2014,,13131,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,TOTAL,Total transport,2015,,21593,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,TOTAL,Total transport,2016,,16154,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,TOTAL,Total transport,2017,,17148,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,TOTAL,Total transport,2018,,18018,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,TOTAL,Total transport,2019,,17451,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,TOTAL,Total transport,2020,,8680,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,TOTAL,Total transport,2021,,13509,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,TOTAL,Total transport,2022,,18745,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,TOTAL,Total transport,2023,,23588,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,TOTAL,Total transport,2024,,18031,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGSY,SKIROS airport,TOT,Total,TOTAL,Total transport,2025,,17879,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGTS,THESSALONIKI/MAKEDONIA airport,TOT,Total,INTL,International transport,2004,,2268492,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGTS,THESSALONIKI/MAKEDONIA airport,TOT,Total,INTL,International transport,2005,,2393422,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGTS,THESSALONIKI/MAKEDONIA airport,TOT,Total,INTL,International transport,2006,,2482158,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGTS,THESSALONIKI/MAKEDONIA airport,TOT,Total,INTL,International transport,2007,,2671143,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGTS,THESSALONIKI/MAKEDONIA airport,TOT,Total,INTL,International transport,2008,,2682404,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGTS,THESSALONIKI/MAKEDONIA airport,TOT,Total,INTL,International transport,2009,,2464279,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGTS,THESSALONIKI/MAKEDONIA airport,TOT,Total,INTL,International transport,2010,,2279541,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGTS,THESSALONIKI/MAKEDONIA airport,TOT,Total,INTL,International transport,2011,,2508829,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGTS,THESSALONIKI/MAKEDONIA airport,TOT,Total,INTL,International transport,2012,,2596889,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGTS,THESSALONIKI/MAKEDONIA airport,TOT,Total,INTL,International transport,2013,,2664930,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGTS,THESSALONIKI/MAKEDONIA airport,TOT,Total,INTL,International transport,2014,,3092854,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGTS,THESSALONIKI/MAKEDONIA airport,TOT,Total,INTL,International transport,2015,,3053163,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGTS,THESSALONIKI/MAKEDONIA airport,TOT,Total,INTL,International transport,2016,,3290121,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGTS,THESSALONIKI/MAKEDONIA airport,TOT,Total,INTL,International transport,2017,,3928713,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGTS,THESSALONIKI/MAKEDONIA airport,TOT,Total,INTL,International transport,2018,,4175098,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGTS,THESSALONIKI/MAKEDONIA airport,TOT,Total,INTL,International transport,2019,,4591148,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGTS,THESSALONIKI/MAKEDONIA airport,TOT,Total,INTL,International transport,2020,,1454243,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGTS,THESSALONIKI/MAKEDONIA airport,TOT,Total,INTL,International transport,2021,,2214317,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGTS,THESSALONIKI/MAKEDONIA airport,TOT,Total,INTL,International transport,2022,,4013473,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGTS,THESSALONIKI/MAKEDONIA airport,TOT,Total,INTL,International transport,2023,,4740795,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGTS,THESSALONIKI/MAKEDONIA airport,TOT,Total,INTL,International transport,2024,,4939808,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGTS,THESSALONIKI/MAKEDONIA airport,TOT,Total,INTL,International transport,2025,,5415896,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGTS,THESSALONIKI/MAKEDONIA airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2004,,1809416,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGTS,THESSALONIKI/MAKEDONIA airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2005,,1834551,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,EL_LGTS,THESSALONIKI/MAKEDONIA airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2006,,1886572,,,,,
